_id,batchId,playerId,stageId,roundId,gameId,createdAt,submittedAt
j6mLjpNXajXRzTc3X,pdN9LXwtTxTiB9rjo,2hj9TEW7tcbgLckSj,afmjQFkhMgt3emGds,zsE3bGBA72qgr7Geo,47MwccNZCwNDTyxqK,2021-08-19T20:35:14Z,2021-08-19T20:35:33Z
YQGwwZmmhxqdgPYWi,pdN9LXwtTxTiB9rjo,fk2QC7CPaHEZ2xJxJ,afmjQFkhMgt3emGds,zsE3bGBA72qgr7Geo,47MwccNZCwNDTyxqK,2021-08-19T20:35:14Z,2021-08-19T20:35:31Z
yzroh768mrwFhj8rR,pdN9LXwtTxTiB9rjo,uCn7dXSZRaSK2bFJ4,afmjQFkhMgt3emGds,zsE3bGBA72qgr7Geo,47MwccNZCwNDTyxqK,2021-08-19T20:35:14Z,2021-08-19T20:35:40Z
RKH28YSQfChJQaZhG,pdN9LXwtTxTiB9rjo,2hj9TEW7tcbgLckSj,g2Qh2j76ueYcdzTth,zsE3bGBA72qgr7Geo,47MwccNZCwNDTyxqK,2021-08-19T20:35:14Z,
LbAoDPNvwQadQzpC3,pdN9LXwtTxTiB9rjo,fk2QC7CPaHEZ2xJxJ,g2Qh2j76ueYcdzTth,zsE3bGBA72qgr7Geo,47MwccNZCwNDTyxqK,2021-08-19T20:35:14Z,
gZyctGLZSjvDxu7y7,pdN9LXwtTxTiB9rjo,uCn7dXSZRaSK2bFJ4,g2Qh2j76ueYcdzTth,zsE3bGBA72qgr7Geo,47MwccNZCwNDTyxqK,2021-08-19T20:35:14Z,
vcNky7h79nPnnixeF,pdN9LXwtTxTiB9rjo,2hj9TEW7tcbgLckSj,AAaFJuAoArQeorDaR,ctRomQ4aoZizKXwN2,47MwccNZCwNDTyxqK,2021-08-19T20:35:14Z,2021-08-19T20:36:55Z
Be4ycgCkPzin7qivs,pdN9LXwtTxTiB9rjo,fk2QC7CPaHEZ2xJxJ,AAaFJuAoArQeorDaR,ctRomQ4aoZizKXwN2,47MwccNZCwNDTyxqK,2021-08-19T20:35:14Z,2021-08-19T20:35:53Z
zn94oPPfE75gdaYmo,pdN9LXwtTxTiB9rjo,uCn7dXSZRaSK2bFJ4,AAaFJuAoArQeorDaR,ctRomQ4aoZizKXwN2,47MwccNZCwNDTyxqK,2021-08-19T20:35:14Z,2021-08-19T20:36:40Z
2YnGqCtcJ7W2qqq4w,pdN9LXwtTxTiB9rjo,2hj9TEW7tcbgLckSj,xufpkgmG7Ffywnbwo,ctRomQ4aoZizKXwN2,47MwccNZCwNDTyxqK,2021-08-19T20:35:14Z,
YtM7DqL5KN4Mz5zfu,pdN9LXwtTxTiB9rjo,fk2QC7CPaHEZ2xJxJ,xufpkgmG7Ffywnbwo,ctRomQ4aoZizKXwN2,47MwccNZCwNDTyxqK,2021-08-19T20:35:14Z,
G8AQP8YicXgkt4TPZ,pdN9LXwtTxTiB9rjo,uCn7dXSZRaSK2bFJ4,xufpkgmG7Ffywnbwo,ctRomQ4aoZizKXwN2,47MwccNZCwNDTyxqK,2021-08-19T20:35:14Z,
wBSCd6RPv2BMe83Fi,pdN9LXwtTxTiB9rjo,2hj9TEW7tcbgLckSj,sRaR43GRN2b4xJvYB,KxCra5ZLuizp2mP8P,47MwccNZCwNDTyxqK,2021-08-19T20:35:14Z,
JM5FJXPEpcKRsEpX9,pdN9LXwtTxTiB9rjo,fk2QC7CPaHEZ2xJxJ,sRaR43GRN2b4xJvYB,KxCra5ZLuizp2mP8P,47MwccNZCwNDTyxqK,2021-08-19T20:35:14Z,
rGbygG6biRauZz27p,pdN9LXwtTxTiB9rjo,uCn7dXSZRaSK2bFJ4,sRaR43GRN2b4xJvYB,KxCra5ZLuizp2mP8P,47MwccNZCwNDTyxqK,2021-08-19T20:35:14Z,
