roundID,index,stageIds,gameId,createdAt,blinded,label,location,utility,utility_image,repNum,blockNum,trialNum,numPlayers
Dwm6cjw8EuP3Qq6jY,0,"co8hAgkkXmzZ3yndG,Qw4rE4GH376DiaGoS",iq5rfhiAyYcCuotiP,2021-06-29T15:18:39Z,YEiw6MqCWovNFp4Bq,yellow_1,/experiment/yellow_similar/image_01220.jpg,3,/experiment/prop_bars/3.png,0,0,0,3
Dwm6cjw8EuP3Qq6jY,0,"co8hAgkkXmzZ3yndG,Qw4rE4GH376DiaGoS",iq5rfhiAyYcCuotiP,2021-06-29T15:18:39Z,P5RE77g8pm2dtqawA,yellow_12,/experiment/yellow_similar/image_06676.jpg,11,/experiment/prop_bars/11.png,0,0,0,3
Dwm6cjw8EuP3Qq6jY,0,"co8hAgkkXmzZ3yndG,Qw4rE4GH376DiaGoS",iq5rfhiAyYcCuotiP,2021-06-29T15:18:39Z,P5RE77g8pm2dtqawA,yellow_3,/experiment/yellow_similar/image_02295.jpg,10,/experiment/prop_bars/10.png,0,0,0,3
Dwm6cjw8EuP3Qq6jY,0,"co8hAgkkXmzZ3yndG,Qw4rE4GH376DiaGoS",iq5rfhiAyYcCuotiP,2021-06-29T15:18:39Z,YEiw6MqCWovNFp4Bq,yellow_6,/experiment/yellow_similar/image_04425.jpg,7,/experiment/prop_bars/7.png,0,0,0,3
Dwm6cjw8EuP3Qq6jY,0,"co8hAgkkXmzZ3yndG,Qw4rE4GH376DiaGoS",iq5rfhiAyYcCuotiP,2021-06-29T15:18:39Z,pC3zCwiFyCFD6siWo,yellow_7,/experiment/yellow_similar/image_04667.jpg,9,/experiment/prop_bars/9.png,0,0,0,3
Dwm6cjw8EuP3Qq6jY,0,"co8hAgkkXmzZ3yndG,Qw4rE4GH376DiaGoS",iq5rfhiAyYcCuotiP,2021-06-29T15:18:39Z,pC3zCwiFyCFD6siWo,yellow_9,/experiment/yellow_similar/image_05700.jpg,6,/experiment/prop_bars/6.png,0,0,0,3
AvoNdR4wWgRQM7KxT,1,"FPYdFkhPqid2qXFib,AJb627mHegXwsjJdX",iq5rfhiAyYcCuotiP,2021-06-29T15:18:39Z,pC3zCwiFyCFD6siWo,yellow_1,/experiment/yellow_similar/image_01220.jpg,9,/experiment/prop_bars/9.png,1,0,1,3
AvoNdR4wWgRQM7KxT,1,"FPYdFkhPqid2qXFib,AJb627mHegXwsjJdX",iq5rfhiAyYcCuotiP,2021-06-29T15:18:39Z,P5RE77g8pm2dtqawA,yellow_10,/experiment/yellow_similar/image_06298.jpg,10,/experiment/prop_bars/10.png,1,0,1,3
AvoNdR4wWgRQM7KxT,1,"FPYdFkhPqid2qXFib,AJb627mHegXwsjJdX",iq5rfhiAyYcCuotiP,2021-06-29T15:18:39Z,pC3zCwiFyCFD6siWo,yellow_2,/experiment/yellow_similar/image_01753.jpg,7,/experiment/prop_bars/7.png,1,0,1,3
AvoNdR4wWgRQM7KxT,1,"FPYdFkhPqid2qXFib,AJb627mHegXwsjJdX",iq5rfhiAyYcCuotiP,2021-06-29T15:18:39Z,YEiw6MqCWovNFp4Bq,yellow_3,/experiment/yellow_similar/image_02295.jpg,11,/experiment/prop_bars/11.png,1,0,1,3
